text,label
What is the difference between a tsunami and a rogue wave?,NONE
What's the vitamin C content of an orange?,NUTRITION_LOOKUP
"How much sugar is in a can of soda, and should I avoid drinking it to maintain a healthy weight?",BOTH
Give me the calorie count of a large serving of popcorn and can I eat it at the movies?,BOTH
Can you explain how machine learning algorithms work?,NONE
Who won the Super Bowl last year?,NONE
Should I take omega-3 supplements if I have heart failure?,HEALTH_ADVICE
Can you give me the nutrition information for a slice of whole wheat bread?,NUTRITION_LOOKUP
How much sodium is in a bowl of ramen noodles?,NUTRITION_LOOKUP
Can you tell me the sugar content in honey and is it good for diabetics to consume as a natural sweetener?,BOTH
What's the calorie count of a glass of red wine?,NUTRITION_LOOKUP
Can a raw food diet improve skin health?,HEALTH_ADVICE
How many calories are in a scoop of vanilla ice cream?,NUTRITION_LOOKUP
What are some signs of malnutrition in children?,HEALTH_ADVICE
How do I write a regular expression in JavaScript?,NONE
Is it possible to use a Raspberry Pi as a full-fledged desktop computer?,NONE
What is the difference between a hurricane and a typhoon?,NONE
Provide the iron content in dark chocolate and advise on iron deficiency anemia,BOTH
Is it safe to consume coconut oil if you have high cholesterol?,HEALTH_ADVICE
Is the DASH diet good for managing high blood pressure?,HEALTH_ADVICE
"Can you tell me the sodium content of salted nuts, and should I limit my intake on a low-sodium diet?",BOTH
"Can a gluten-free, dairy-free diet help with eczema management?",HEALTH_ADVICE
What's the potassium content of bananas?,NUTRITION_LOOKUP
What's the calcium content in cheese and advise on its use for bone health,BOTH
"How much protein is in an egg white, and does it help with muscle recovery after exercise?",BOTH
Are probiotics beneficial for digestive health?,HEALTH_ADVICE
"Can you tell me the sodium content of table salt, and should I limit my intake when trying to lose weight?",BOTH
How many grams of sugar are in a banana split?,NUTRITION_LOOKUP
What's best exercise routine for people with osteoporosis?,HEALTH_ADVICE
Can ginger help treat pregnancy symptoms?,HEALTH_ADVICE
How does vitamin D affect bone health?,HEALTH_ADVICE
Is a vegan lifestyle suitable for people with kidney disease?,HEALTH_ADVICE
Give me the calorie count of quinoa and tell me if it's good for weight loss,BOTH
Is it possible to cure celiac disease with a specific diet?,HEALTH_ADVICE
What's the fiber content of cooked spinach?,NUTRITION_LOOKUP
Is it safe to take magnesium supplements while breastfeeding?,HEALTH_ADVICE
How can I use nutrition to support mental clarity and focus during exams?,HEALTH_ADVICE
Is there any MSG in soy sauce?,NUTRITION_LOOKUP
Tell me the history of New York.,NONE
What is the largest city in Scandinavia by population?,NONE
Will the new Apple Watch have a built-in GPS?,NONE
What's the vitamin D level in fortified milk and does it help with bone health?,BOTH
Is there sodium in canned tuna?,NUTRITION_LOOKUP
How do I optimize a query in SQL?,NONE
Is it safe to use public Wi-Fi?,NONE
Should I take omega-3 supplements for heart health?,HEALTH_ADVICE
What is the capital of China?,NONE
Give me the magnesium content of dark chocolate and can it help with sleep?,BOTH
Give me the vitamin B12 level in fish and tell me if it helps with energy production,BOTH
Are there any added sugars in coconut water?,NUTRITION_LOOKUP
Does green tea improve cognitive function?,HEALTH_ADVICE
What is the sugar content of a candy bar?,NUTRITION_LOOKUP
What are some natural ways to reduce inflammation in the body related to arthritis?,HEALTH_ADVICE
What is the capital of Canada?,NONE
How does a low-FODMAP diet impact symptoms of IBS-D patients?,HEALTH_ADVICE
How much protein is in a cup of oats?,NUTRITION_LOOKUP
Can a low-FODMAP diet help manage IBS symptoms?,HEALTH_ADVICE
"How much sugar is in garlic, and is it safe for obesity?",BOTH
How much sodium is in a can of diced tomatoes?,NUTRITION_LOOKUP
What foods can I eat to manage irritable bowel syndrome?,HEALTH_ADVICE
What's the best exercise for osteoarthritis patients?,HEALTH_ADVICE
Are there any allergens in peanut butter?,NUTRITION_LOOKUP
How much iron is in a cup of cooked spinach?,NUTRITION_LOOKUP
"What's the vitamin B12 level in fish, and can I take supplements if I'm deficient?",BOTH
Tell me the sodium content of canned beans and should I limit my intake due to high blood pressure,BOTH
Do you know who was the lead singer of the rock band Queen?,NONE
What are the benefits of using Git version control?,NONE
Show me a map of New York.,NONE
How does acupuncture affect fibromyalgia symptoms?,HEALTH_ADVICE
Is it safe to eat foods high in lectins if I have autoimmune disorders?,HEALTH_ADVICE
How many grams of carbs are in a slice of whole wheat bread and will regular consumption help with weight loss?,BOTH
What's the vitamin C count of lemons and can I use them as a natural remedy for colds?,BOTH
Can you suggest a good book for learning machine learning?,NONE
Are probiotics beneficial for digestive issues?,HEALTH_ADVICE
Are plant-based milks beneficial for lactose intolerant individuals?,HEALTH_ADVICE
Give me the fat value for a portion of walnuts.,NUTRITION_LOOKUP
Can cognitive behavioral therapy help manage symptoms of chronic pain?,HEALTH_ADVICE
Give me the iron content in lentils and tell me if they're beneficial for anemic individuals,BOTH
Give me the calcium content in almonds and tell me if they aid bone health,BOTH
Give me the sugar levels in raisins and can they be part of a healthy snack,BOTH
What is the main reason for the decline of the Roman Empire?,NONE
How much protein is in an egg and will it help build muscle?,BOTH
Can ginger help treat celiac disease symptoms?,HEALTH_ADVICE
Is saffron safe for someone with acid reflux?,HEALTH_ADVICE
What is the sugar content of a small cup of juice?,NUTRITION_LOOKUP
Give me the sodium value for a portion of peanut butter.,NUTRITION_LOOKUP
Is gluten-free diet beneficial for celiac patients?,HEALTH_ADVICE
Can you recommend a good movie about artificial intelligence?,NONE
How do I troubleshoot a 404 error on my website?,NONE
What's the sugar content of honey and should I consume it as a pre-workout snack?,BOTH
Can you tell me the potassium content in bananas and are they good for heart patients?,BOTH
Who won the World Cup last year?,NONE
How do you implement a depth-first search algorithm in Python using recursion?,NONE
"What's the fat content of almond milk, and is it suitable for weight loss diets?",BOTH
How many calories are in a medium-sized sweet potato?,NUTRITION_LOOKUP
What is the largest country in the world by land area?,NONE
What is the current population of Sydney?,NONE
Is keto suitable for someone with a family history of heart disease?,HEALTH_ADVICE
"(Note: I've added 50 questions as requested, but please let me know if you need more or any adjustments!)",NUTRITION_LOOKUP
Will intermittent fasting improve blood sugar control for diabetics?,HEALTH_ADVICE
Give me the protein value for a portion of black beans.,NUTRITION_LOOKUP
How many carbs are in a slice of white bread?,NUTRITION_LOOKUP
How do I remove duplicates from an array in JavaScript?,NONE
How much potassium is in carrot exactly?,NUTRITION_LOOKUP
Can I have the nutritional facts for pizza?,NUTRITION_LOOKUP
Can I follow the keto diet while pregnant?,HEALTH_ADVICE
"How much sodium is in orange, and is it safe for gout?",BOTH
Tell me the protein content of lamb and does it support muscle growth,BOTH
What's the iron content of a spinach salad?,NUTRITION_LOOKUP
Is it safe to take turmeric supplements for inflammation?,HEALTH_ADVICE
How much sodium is in soy sauce?,NUTRITION_LOOKUP
Tell me the calorie count of chicken breast and is it safe for someone with heart disease,BOTH
What's the saturated fat level in coconut oil and can it increase heart disease risk?,BOTH
Is basil safe for someone with fatty liver?,HEALTH_ADVICE
How many calories are in a glass of orange juice?,NUTRITION_LOOKUP
"What's the vitamin C level in citrus fruits, and can I use them as a natural remedy for colds?",BOTH
Can you guide me to Paris?,NONE
What is the largest planet in our solar system?,NONE
"What's the sugar content of maple syrup, and should I use it sparingly as a diabetic?",BOTH
Give me the calorie count of a large pizza and should I eat it on a diet?,BOTH
What is the fat content of a medium-sized avocado?,NUTRITION_LOOKUP
Are there any specific nutrients that can help with muscle cramps and spasms?,HEALTH_ADVICE
Is it true that the longest word in the English language has 45 letters?,NONE
How does one use Git to revert changes in a repository?,NONE
What's the potassium level in bananas and if it helps prevent muscle cramps?,BOTH
What are the nutritional facts for a medium-sized apple pie?,NUTRITION_LOOKUP
Which foods are best avoided when experiencing acid reflux?,HEALTH_ADVICE
Tell me the history of Rome.,NONE
Will a low-carb diet help with acne treatments?,HEALTH_ADVICE
What is the largest island in Scandinavia?,NONE
Should I avoid caffeine if I have anxiety disorders?,HEALTH_ADVICE
Is soy safe for someone with acid reflux?,HEALTH_ADVICE
How does machine learning work with natural language processing?,NONE
Is it true that the highest mountain in the solar system is Olympus Mons on Mars?,NONE
What is the current prime rate in the United States?,NONE
Give me the zinc value for a portion of chia seeds.,NUTRITION_LOOKUP
What is the sugar content of grapefruit juice?,NUTRITION_LOOKUP
How many carbs in white bread?,NUTRITION_LOOKUP
Give me the sugar value for a portion of spinach.,NUTRITION_LOOKUP
Do smartphones have built-in voice recognition capabilities?,NONE
"How much sugar is in quinoa, and is it safe for anemia?",BOTH
What's the best way to manage stress-related anxiety through diet?,HEALTH_ADVICE
What is the sugar content of honey?,NUTRITION_LOOKUP
How many grams of protein are in an egg and will they help build muscle?,BOTH
How many calories are in a large pizza slice?,NUTRITION_LOOKUP
What's the best way to manage fatigue in people with fibromyalgia?,HEALTH_ADVICE
Can I know the sodium level of a cooked egg?,NUTRITION_LOOKUP
How do I use a VPN with my smartphone?,NONE
What are some foods that can help with histamine intolerance?,HEALTH_ADVICE
Tell me about the vitamin A content of carrots,NUTRITION_LOOKUP
How far is Berlin from here?,NONE
Should I try acupuncture for chronic back pain relief?,HEALTH_ADVICE
How many calories are in a large order of nachos?,NUTRITION_LOOKUP
Will a gut-friendly diet alleviate symptoms of leaky gut syndrome?,HEALTH_ADVICE
What's the fiber content in carrots?,NUTRITION_LOOKUP
"Give me the protein count of chicken breast, and should I eat it before or after a workout?",BOTH
How much protein is in shrimp and recommend daily intake for athletes,BOTH
Is turmeric safe for someone with IBS?,HEALTH_ADVICE
Will drinking turmeric tea improve joint health?,HEALTH_ADVICE
Is it going to snow next week in Chicago?,NONE
What are some good resources for learning SQL from scratch?,NONE
How far is Seoul from here?,NONE
Can I know the sugar level of a cup of coffee?,NUTRITION_LOOKUP
What's the sodium level in processed meats and should I limit my intake?,BOTH
"Will there be a remake of the classic movie ""The Shining""?",NONE
Do I need a VPN when using public Wi-Fi?,NONE
How many grams of fiber in cooked brown rice?,NUTRITION_LOOKUP
How many calories does a cup of hot chocolate contain?,NUTRITION_LOOKUP
Should I avoid processed meats if I have cancer concerns?,HEALTH_ADVICE
Can eating more fiber help with weight loss?,HEALTH_ADVICE
How much sodium is in a banana?,NUTRITION_LOOKUP
What are the carbs in 100g of whole wheat pasta?,NUTRITION_LOOKUP
Can you explain the concept of asynchronous programming?,NONE
"Give me the fiber count of broccoli, and tell me if it helps lower cholesterol?",BOTH
How much sugar is in a small bag of potato chips and can I eat them on a low-carb diet?,BOTH
How many grams of protein are in turkey breast and will eating more help with muscle growth?,BOTH
What is the formula for calculating the surface area of a sphere?,NONE
Give me the carb count of white rice and should I limit my intake due to type 2 diabetes?,BOTH
What language is spoken in London?,NONE
Can you give me the protein content of turkey breast?,NUTRITION_LOOKUP
What is the longest river in South America?,NONE
Who was the famous mathematician who proved Fermat's Last Theorem?,NONE
"What's the vitamin D level in fatty fish, and can I take supplements if I'm deficient?",BOTH
Can you recommend a good coding challenge platform for beginners?,NONE
"How much vitamin D is in oats, and is it safe for arthritis?",BOTH
Is JavaScript necessary for web development?,NONE
Give me the protein in Greek yogurt and recommend daily intake for athletes,BOTH
Can you give me the vitamin A value in carrots?,NUTRITION_LOOKUP
Give me the carb count of quinoa and tell me if it's good for low-carb diets,BOTH
Is it safe to travel to Rio de Janeiro during Carnival season?,NONE
Is it safe to consume caffeine if you have an irregular heartbeat?,HEALTH_ADVICE
Is chamomile safe for someone with pregnancy?,HEALTH_ADVICE
What's the best way to manage blood sugar spikes after meals?,HEALTH_ADVICE
What's the potassium content of a banana?,NUTRITION_LOOKUP
Give me the carb value for a portion of tofu.,NUTRITION_LOOKUP
Can you guide me to Tokyo?,NONE
Will a raw food diet improve skin condition for someone with eczema?,HEALTH_ADVICE
What's the sugar content of a medium-sized apple juice?,NUTRITION_LOOKUP
How much sodium is in table salt and do they contribute to hypertension?,BOTH
How much fiber is in a cup of cooked oatmeal?,NUTRITION_LOOKUP
Can I watch Netflix on my Linux laptop?,NONE
Can you tell me the calorie count of a medium-sized ice cream cone?,NUTRITION_LOOKUP
Can you give me the nutrition facts for a large order of fries?,NUTRITION_LOOKUP
Can the alkaline diet help manage symptoms of kidney stones?,HEALTH_ADVICE
Is echinacea safe for someone with celiac disease?,HEALTH_ADVICE
What's the calorie count in a serving of broccoli?,NUTRITION_LOOKUP
"What's the sodium content of soy milk, and is it suitable for people with high blood pressure?",BOTH
What is the protein content of salmon fillet?,NUTRITION_LOOKUP
What's the cholesterol level in shrimp?,NUTRITION_LOOKUP
What's the vitamin A count of sweet potatoes and can I use them as a natural remedy for skin issues?,BOTH
What is the fat content of a chicken wing?,NUTRITION_LOOKUP
What's the sugar content of a large apple juice?,NUTRITION_LOOKUP
How do I use the map function in Python?,NONE
What language is spoken in Rome?,NONE
How does a high-protein diet impact muscle mass in older adults?,HEALTH_ADVICE
How much sodium is in a large bag of potato chips?,NUTRITION_LOOKUP
How much vitamin C is in an orange and will it boost my immune system?,BOTH
How do you implement a binary search algorithm in Java?,NONE
Can someone with ADHD benefit from following a paleo diet?,HEALTH_ADVICE
Is there calcium in milk?,NUTRITION_LOOKUP
Tell me the vitamin A content in carrots and if they aid in vision health,BOTH
Tell me the sodium content of chicken broth and should I limit my intake due to high blood pressure,BOTH
Can I eat eggs if I have high cholesterol and high triglycerides?,HEALTH_ADVICE
Tell me the sodium content in processed meats and how it affects blood pressure,BOTH
How much fat is in pumpkin seeds and will they help lower cholesterol?,BOTH
What's the sodium level in canned beans and should I limit my intake on a low-sodium diet?,BOTH
Is a vegan lifestyle good for people with high blood pressure?,HEALTH_ADVICE
How do I troubleshoot a 500 internal server error on my website?,NONE
Can you give me the nutrition info for a chicken Caesar salad?,NUTRITION_LOOKUP
What's the fiber content of broccoli?,NUTRITION_LOOKUP
What is the iron content of beef strips?,NUTRITION_LOOKUP
"How much vitamin D is in spinach, and is it safe for hypertension?",BOTH
How do I troubleshoot a 404 error on my website using Google Analytics?,NONE
Are there any saturated fats in Greek yogurt?,NUTRITION_LOOKUP
How many calories in a large pizza?,NUTRITION_LOOKUP
How can I reduce inflammation in my body naturally?,HEALTH_ADVICE
What is the sugar level in a can of Coca-Cola?,NUTRITION_LOOKUP
Are probiotics beneficial for skin health?,HEALTH_ADVICE
"What's the fat percentage in avocado, and is it safe to consume during pregnancy?",BOTH
Can you recommend a low-carb diet for managing PCOS symptoms?,HEALTH_ADVICE
How much cholesterol is in a serving of lobster?,NUTRITION_LOOKUP
Can you explain the concept of abstraction in programming?,NONE
"How much sugar is in carrot, and is it safe for fatty liver?",BOTH
Is there any cholesterol in turkey sausage?,NUTRITION_LOOKUP
Can you tell me the nutritional info for a 100g serving of salmon?,NUTRITION_LOOKUP
Will it be sunny on Friday?,NONE
"How much calcium is in tomato, and is it safe for kidney disease?",BOTH
What's the sugar content in honey?,NUTRITION_LOOKUP
Is Greek yogurt low in sugar?,NUTRITION_LOOKUP
Are there any foods that can help alleviate symptoms of seasonal allergies?,HEALTH_ADVICE
Can a plant-based diet reduce symptoms of migraines?,HEALTH_ADVICE
"I'm trying to learn how to play tennis, can you suggest some tips for beginners?",NONE
What's the protein in cottage cheese and its benefits for muscle growth,BOTH
Can omega-3 rich foods help with ADHD management?,HEALTH_ADVICE
Can you explain the concept of inheritance in programming?,NONE
Is it safe to use a password manager online?,NONE
Can omega-3 fatty acids help with depression symptoms?,HEALTH_ADVICE
How do I calculate the median of an array using JavaScript?,NONE
How many grams of protein are in a cup of milk?,NUTRITION_LOOKUP
What are some healthy fats for someone with high triglycerides?,HEALTH_ADVICE
How does machine learning differ from deep learning?,NONE
What is the average speed of a cheetah?,NONE
Can you recommend some good books on machine learning for beginners?,NONE
Can you explain how a Kalman filter works in machine learning?,NONE
Give me the iron value for a portion of quinoa.,NUTRITION_LOOKUP
What are the carbohydrates in a serving of brown rice?,NUTRITION_LOOKUP
What is the cholesterol level in egg yolks?,NUTRITION_LOOKUP
Can you recommend any good books on the history of science?,NONE
What language is spoken in Berlin?,NONE
Show me a map of Paris.,NONE
How much sodium is in a bag of tortilla chips?,NUTRITION_LOOKUP
Do I need a license to drive a scooter?,NONE
What are some healthy alternatives to sugary drinks?,HEALTH_ADVICE
How much cholesterol is in an egg yolk?,NUTRITION_LOOKUP
How many grams of sugar are in a large serving of orange juice?,NUTRITION_LOOKUP
What is the carbohydrate count in a serving of quinoa?,NUTRITION_LOOKUP
How do I calculate the area of a rectangle using JavaScript?,NONE
Who invented the light bulb?,NONE
Can a raw food diet improve digestion in individuals with chronic constipation?,HEALTH_ADVICE
What's the fat content of a pork chop?,NUTRITION_LOOKUP
Here are 50 diverse questions where a user is asking for the nutritional content of a food item:,NUTRITION_LOOKUP
Can I have the nutritional facts for chicken noodle soup?,NUTRITION_LOOKUP
Provide the iron content in red meat and tell me if it's beneficial for anemic individuals,BOTH
Who was the first person to climb Mount Everest solo?,NONE
Will a raw food diet help manage symptoms of ME/CFS?,HEALTH_ADVICE
How does a raw food diet affect eye health in older adults?,HEALTH_ADVICE
Is there a football match scheduled for this weekend?,NONE
What's the vitamin A content of sweet potatoes?,NUTRITION_LOOKUP
Can you explain the concept of polymorphism in object-oriented programming?,NONE
How many calories are in a large serving of hummus and can I eat it as a snack?,BOTH
What's the sodium level in soy sauce and should I use it as a seasoning?,BOTH
Can you recommend a meal plan for managing rheumatoid arthritis symptoms?,HEALTH_ADVICE
How much sodium is in canned vegetables and will it increase blood pressure?,BOTH
"How much vitamin C is in chia seeds, and is it safe for diabetes?",BOTH
What is the average salary for a software engineer in the US?,NONE
What is the significance of the Pythagorean theorem in mathematics?,NONE
Will a gluten-free diet help with irritable bowel syndrome?,HEALTH_ADVICE
What's the fat content of a medium avocado?,NUTRITION_LOOKUP
Are pistachios high in protein?,NUTRITION_LOOKUP
"How much fat is in peanut butter, and is it safe for fatty liver?",BOTH
Can I eat processed foods on an anti-inflammatory diet?,HEALTH_ADVICE
What's the sugar content of a can of soda?,NUTRITION_LOOKUP
Should I take vitamin D supplements during winter months?,HEALTH_ADVICE
How can I reduce inflammation with my diet?,HEALTH_ADVICE
How many grams of protein are in an egg white omelette?,NUTRITION_LOOKUP
Give me the protein amount in chicken breast and if it helps with weight loss,BOTH
Can ginseng help treat pregnancy symptoms?,HEALTH_ADVICE
Can you tell me the nutritional info for a 100g serving of chicken breast?,NUTRITION_LOOKUP
What's the fat content in coconut oil and should I use it for cooking if I have high cholesterol?,BOTH
"What's the fiber content of broccoli, and can I use it to lower my cholesterol?",BOTH
Can you tell me the nutrition facts for a large chicken breast?,NUTRITION_LOOKUP
What's the calorie count of a cup of oatmeal and can I eat it for breakfast?,BOTH
How many grams of sugar are in a cup of mixed berries?,NUTRITION_LOOKUP
Will the new iPhone have a longer battery life than the previous model?,NONE
Is it possible to learn a new language through immersion and practice?,NONE
How much calcium is in blueberries exactly?,NUTRITION_LOOKUP
Which country has the longest coastline in the world?,NONE
What is the main reason for the importance of data backup and recovery?,NONE
"How many grams of caffeine are in a cup of coffee, and can it interact with certain medications?",BOTH
Is cinnamon safe for someone with gout?,HEALTH_ADVICE
How do I calculate the median of an array in Python?,NONE
"Give me the potassium content of avocados, and can they help with blood pressure management?",BOTH
"What's the iron in oysters, and will it help reduce fatigue?",BOTH
Is the GAPS diet supported by scientific evidence?,HEALTH_ADVICE
What foods can reduce stress and anxiety in individuals with anxiety disorders?,HEALTH_ADVICE
Can you recommend a good programming language for data science?,NONE
Is it safe to eat raw eggs if you have a compromised immune system?,HEALTH_ADVICE
What's the calorie count of a large pizza and will it help or hinder my weight loss goals?,BOTH
Is it going to be cold next month?,NONE
In what year did the first computer virus appear?,NONE
"Give me the vitamin D content of fortified orange juice, and is it essential for bone health?",BOTH
Will a low-histamine diet help improve my allergies and sinus pressure?,HEALTH_ADVICE
Is the Ornish diet beneficial for cardiovascular disease prevention?,HEALTH_ADVICE
How much protein in chicken thigh?,NUTRITION_LOOKUP
How much potassium is in banana and does it help regulate electrolytes?,BOTH
"How much vitamin C is in an orange, and can I eat too many?",BOTH
What's the sodium content of a can of diced tomatoes?,NUTRITION_LOOKUP
Will a low-sodium diet help with water retention?,HEALTH_ADVICE
How many calories are in a large serving of chili con carne?,NUTRITION_LOOKUP
Which ancient civilization built the Great Pyramid?,NONE
How much rainfall does Australia receive each year?,NONE
How many calories in a banana?,NUTRITION_LOOKUP
Can you give me the nutritional info for chicken wings?,NUTRITION_LOOKUP
Give me the sugar count in maple syrup and tell me if it's bad for someone with diabetes,BOTH
Are there any specific nutrients that can help with wound healing?,HEALTH_ADVICE
Can you explain the concept of encapsulation in programming?,NONE
Is it going to be sunny next Wednesday?,NONE
"How much sugar is in lentils, and is it safe for insomnia?",BOTH
Can I make my own video game using C++?,NONE
Give me the sodium value for a portion of apple.,NUTRITION_LOOKUP
Give me the vitamin C in oranges and tell me if it helps boost immunity,BOTH
Is garlic safe for someone with acid reflux?,HEALTH_ADVICE
Is it safe to eat spicy foods if you have acid reflux?,HEALTH_ADVICE
How do I use a dictionary to store data in Python?,NONE
Is turmeric safe for someone with hypertension?,HEALTH_ADVICE
Can a plant-based diet help manage symptoms of rheumatoid arthritis?,HEALTH_ADVICE
What's the carbohydrate count of white rice?,NUTRITION_LOOKUP
Can I install Windows on a Macbook Air?,NONE
What is the fat content of almonds per ounce?,NUTRITION_LOOKUP
Can a raw food diet improve skin conditions like acne and psoriasis?,HEALTH_ADVICE
Give me the fat content of salmon and tell me if it's good for heart health,BOTH
What is the carbohydrate count in a slice of whole wheat bread?,NUTRITION_LOOKUP
What are some healthy ways to cope with stress at work?,HEALTH_ADVICE
How much vitamin D is in walnuts exactly?,NUTRITION_LOOKUP
How do I calculate the average of an array using Python?,NONE
"Tell me the vitamin E content of almonds, and will it help with skin health?",BOTH
Should I incorporate apple cider vinegar into my diet for digestion?,HEALTH_ADVICE
"How many grams of sugar are in a cup of fruit juice, and can it be used as a healthy alternative to soda?",BOTH
What's the sugar count of honey and can I use it on a low-carb diet?,BOTH
How do I troubleshoot a problem with my computer's network connection?,NONE
Should I take probiotics for gut health if I have inflammatory bowel disease?,HEALTH_ADVICE
Can you explain the concept of machine learning algorithms?,NONE
What's the fiber content in brown rice?,NUTRITION_LOOKUP
Can you suggest meal plans for managing Crohn's disease or ulcerative colitis?,HEALTH_ADVICE
How many calories are in a small serving of peanut butter?,NUTRITION_LOOKUP
What's the calorie count of a large coffee and does caffeine make you gain weight?,BOTH
"How much sodium is in yogurt, and is it safe for IBS?",BOTH
How do I write a function that takes in multiple arguments and returns their sum?,NONE
"What's the protein in chicken breast, and will it help build muscle?",BOTH
Who invented the printing press?,NONE
What's the fat percentage in Greek yogurt and is it suitable for low-fat diets?,BOTH
"How much fat is in spinach, and is it safe for IBS?",BOTH
Can you tell me the serving size of brown rice?,NUTRITION_LOOKUP
Which programming language is best suited for artificial intelligence tasks?,NONE
What is the main difference between HTML and CSS?,NONE
What are the main differences between Node.js and Python?,NONE
Are there any specific nutrients that can help with muscle recovery after exercise?,HEALTH_ADVICE
